Mileage;Price;PowerPs;Owners;HuTest;FirstRegistration;Color;Automatic;CubicCapacity;EmptyWeight
200000;4200;197;5;22;2000;0;2;2.295;1.385
197618;4200;163;0;23;2001;0;2;1.998;1.365
200000;4200;197;5;22;2000;0;2;2.295;1.385
197618;4200;163;0;23;2001;0;2;1.998;1.365
200000;4200;197;5;22;2000;0;2;2.295;1.385
197618;4200;163;0;22;2001;0;2;1.998;1.365
200000;4200;197;5;22;2000;0;2;2.295;1.385
197618;4200;163;0;22;2001;0;2;1.998;1.365
200000;4200;197;5;22;2000;0;2;2.295;1.385
197618;4200;163;0;22;2001;0;2;1.998;1.365
200000;4200;197;5;22;2000;0;2;2.295;1.385
197618;4200;163;0;22;2001;0;2;1.998;1.365
200000;4200;197;5;22;2000;0;2;2.295;1.385
197618;4200;163;0;22;2001;0;2;1.998;1.365
144562;4200;193;2;23;2001;4;2;2.295;1.325
200000;4200;197;5;22;2000;0;2;2.295;1.385
191000;4200;136;3;23;2000;4;2;1.998;1.27
197618;4200;163;0;22;2001;0;2;1.998;1.365
144562;4200;193;2;23;2001;4;2;2.295;1.325
200000;4200;197;5;22;2000;0;2;2.295;1.385
200000;4200;197;5;22;2000;0;2;2.295;1.385
160000;4199;163;0;22;2002;0;1;1.998;0
160000;4199;163;0;22;2002;0;1;1.998;0
160000;4199;163;0;22;2002;0;1;1.998;0
160000;4199;163;0;22;2002;0;1;1.998;0
176000;4199;193;4;22;1999;3;1;2.295;1.325
160000;4199;163;0;22;2002;0;1;1.998;0
176000;4199;193;4;22;1999;3;1;2.295;1.325
176000;4199;193;4;22;1999;3;1;2.295;1.325
176000;4199;193;4;22;1999;3;1;2.295;1.325
202000;4199;163;1;0;2003;3;2;1.998;1.365
218244;4100;136;2;0;1998;2;1;1.998;1.27
218244;4100;136;2;0;1998;2;1;1.998;1.27
83000;4100;218;0;0;2000;3;1;3.199;0
218244;4100;136;2;0;1998;2;1;1.998;1.27
83000;4100;218;0;0;2000;3;1;3.199;0
218244;4100;136;2;0;1998;2;1;1.998;1.27
218244;4100;136;2;0;1998;2;1;1.998;1.27
218244;4100;136;2;0;1998;2;1;1.998;1.27
218244;4100;136;2;0;1998;2;1;1.998;1.27
218244;4100;136;2;0;1998;2;1;1.998;1.27
218244;4100;136;2;0;1998;2;1;1.998;1.27
218244;4100;136;2;0;1998;2;1;1.998;1.27
218244;4100;136;2;0;1998;2;1;1.998;1.27
218244;4100;136;2;0;1998;2;1;1.998;1.27
198000;4100;193;0;22;1999;4;1;2.295;1.325
218244;4100;136;2;0;1998;2;1;1.998;1.27
198000;4100;193;0;22;1999;4;1;2.295;1.325
218244;4100;136;2;0;1998;2;1;1.998;1.27
218244;4100;136;2;0;1998;2;1;1.998;1.27
218244;4100;136;2;0;1998;2;1;1.998;1.27
218244;4100;136;2;0;1998;2;1;1.998;1.27
163000;4100;193;6;0;1997;4;2;2.295;1.325
163000;4100;193;6;0;1997;4;2;2.295;1.325
163000;4100;193;6;0;1997;4;2;2.295;1.325
163000;4100;193;6;0;1997;4;2;2.295;1.325
193000;4100;193;0;23;1998;3;2;2.295;1.325
187200;4100;136;0;23;1999;1;2;1.998;1.27
187200;4100;136;0;23;1999;1;2;1.998;1.27
187200;4100;136;0;23;1999;1;2;1.998;1.27
187200;4100;136;0;23;1999;1;2;1.998;1.27
187200;4100;136;0;23;1999;1;2;1.998;1.27
187200;4100;136;0;23;1999;1;2;1.998;1.27
163000;4100;193;6;0;1997;4;2;2.295;1.325
163000;4100;193;6;0;1997;4;2;2.295;1.325
266000;4099;163;1;0;2001;0;2;1.998;1.365
185000;4000;136;0;0;1999;0;1;0;0
200000;4000;193;2;23;2000;3;1;1.998;1.365
185000;4000;136;0;0;1999;0;1;0;0
185000;4000;136;0;0;1999;0;1;0;0
136000;4000;193;0;0;1998;3;1;2.295;1.325
136000;4000;193;0;0;1998;3;1;2.295;1.325
234900;4000;193;0;22;1999;0;1;2.295;0
173342;4000;163;3;22;2003;3;2;1.998;1.365
198849;4000;163;3;0;2002;0;2;1.998;1.365
128000;4000;163;3;22;2002;0;2;1.998;0
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
198849;4000;163;3;0;2002;0;2;1.998;1.365
128000;4000;163;3;22;2002;0;2;1.998;0
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
195000;4000;163;3;23;2000;0;2;1.998;1.365
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
162000;4000;197;0;22;2000;3;2;2.295;1.385
95850;4000;193;0;22;1997;0;2;0;0
154000;4000;136;2;0;1998;4;2;1.998;1.27
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
193000;4000;193;0;23;1998;3;2;2.295;1.325
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
193000;4000;193;0;23;1998;3;2;2.295;1.325
162000;4000;197;0;22;2000;3;2;2.295;1.385
154000;4000;136;2;0;1998;4;2;1.998;1.27
162000;4000;197;0;22;2000;3;2;2.295;1.385
95850;4000;193;0;22;1997;0;2;0;0
190000;4000;136;0;0;1997;0;2;1.998;1.27
200000;3999;193;0;22;1998;4;1;2.295;1.325
191564;3999;193;1;23;1999;3;1;0;0
191564;3999;193;1;23;1999;3;1;0;0
191564;3999;193;1;23;1999;3;1;0;0
191564;3999;193;1;23;1999;3;1;0;0
191564;3999;193;1;23;1999;3;1;0;0
200000;3999;193;0;22;1998;4;1;2.295;1.325
191564;3999;193;1;23;1999;3;1;0;0
200000;3999;193;0;22;1998;4;1;2.295;1.325
191564;3999;193;1;23;1999;3;1;0;0
191564;3999;193;1;23;1999;3;1;0;0
175000;3999;136;3;20;1999;2;2;1.998;1.27
79282;3999;136;0;19;1997;1;2;1.998;1.27
234000;3999;197;0;0;2000;3;2;2.295;1.385
220000;3999;197;0;22;2000;0;2;2.295;1.385
175000;3999;136;3;20;1999;2;2;1.998;1.27
79282;3999;136;0;19;1997;1;2;1.998;1.27
234000;3999;197;0;0;2000;3;2;2.295;1.385
220000;3999;197;0;22;2000;0;2;2.295;1.385
175000;3999;136;3;20;1999;2;2;1.998;1.27
128000;3999;163;3;22;2002;0;2;1.998;0
234000;3999;197;0;0;2000;3;2;2.295;1.385
175000;3999;136;3;20;1999;2;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
234000;3999;197;0;0;2000;3;2;2.295;1.385
224000;3999;136;0;22;1998;0;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
234000;3999;197;0;0;2000;3;2;2.295;1.385
224000;3999;136;0;22;1998;0;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
234000;3999;197;0;0;2000;3;2;2.295;1.385
224000;3999;136;0;22;1998;0;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
234000;3999;197;0;0;2000;3;2;2.295;1.385
224000;3999;136;0;22;1998;0;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
234000;3999;197;0;0;2000;3;2;2.295;1.385
175000;3999;136;3;20;1999;2;2;1.998;1.27
150000;3999;136;2;0;1999;0;2;1.998;0
224000;3999;136;0;22;1998;0;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
234000;3999;197;0;0;2000;3;2;2.295;1.385
175000;3999;136;3;20;1999;2;2;1.998;1.27
150000;3999;136;2;0;1999;0;2;1.998;0
224000;3999;136;0;22;1998;0;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
234000;3999;197;0;0;2000;3;2;2.295;1.385
175000;3999;136;3;20;1999;2;2;1.998;1.27
150000;3999;136;2;0;1999;0;2;1.998;0
224000;3999;136;0;22;1998;0;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
234000;3999;197;0;0;2000;3;2;2.295;1.385
175000;3999;136;3;20;1999;2;2;1.998;1.27
150000;3999;136;2;0;1999;0;2;1.998;0
224000;3999;136;0;22;1998;0;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
234000;3999;197;0;0;2000;3;2;2.295;1.385
175000;3999;136;3;20;1999;2;2;1.998;1.27
224000;3999;136;0;22;1998;0;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
234000;3999;197;0;0;2000;3;2;2.295;1.385
237000;3999;193;2;23;1998;4;2;0;0
175000;3999;136;3;20;1999;2;2;1.998;1.27
224000;3999;136;0;22;1998;0;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
234000;3999;197;0;0;2000;3;2;2.295;1.385
237000;3999;193;2;23;1998;4;2;0;0
175000;3999;136;3;20;1999;2;2;1.998;1.27
224000;3999;136;0;22;1998;0;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
234000;3999;197;0;0;2000;3;2;2.295;1.385
237000;3999;193;2;23;1998;4;2;0;0
175000;3999;136;3;20;1999;2;2;1.998;1.27
150000;3999;136;2;0;1999;0;2;1.998;0
224000;3999;136;0;22;1998;0;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
234000;3999;197;0;0;2000;3;2;2.295;1.385
175000;3999;136;3;20;1999;2;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
234000;3999;197;0;0;2000;3;2;2.295;1.385
175000;3999;136;3;20;1999;2;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
175000;3999;136;3;20;1999;2;2;1.998;1.27
224000;3999;136;0;22;1998;0;2;1.998;1.27
265000;3999;193;3;22;1999;0;2;2.295;1.325
234000;3999;197;0;0;2000;3;2;2.295;1.385
237000;3999;193;2;23;1998;4;2;0;0
200000;3999;163;2;23;2002;3;2;1.998;0
187195;3999;136;3;0;2000;0;2;1.998;0
162000;3998;163;0;22;2002;0;2;1.998;0
162000;3998;163;0;22;2002;0;2;1.998;0
162000;3998;163;0;22;2002;0;2;1.998;0
162000;3998;163;0;22;2002;0;2;1.998;0
186320;3995;193;0;23;1998;2;1;2.295;0
174880;3991;163;2;0;2002;4;2;1.998;0
174880;3991;163;2;0;2002;4;2;1.998;0
188300;3990;163;3;23;2002;0;1;1.998;0
188300;3990;163;3;23;2002;0;1;1.998;0
211000;3990;193;1;0;1998;4;1;2.295;0
188300;3990;163;3;23;2002;0;1;1.998;0
211000;3990;193;1;0;1998;4;1;2.295;0
188300;3990;163;3;23;2002;0;1;1.998;0
211000;3990;193;1;0;1998;4;1;2.295;0
118000;3990;163;2;22;2002;4;1;1.998;1.365
118000;3990;163;2;22;2002;4;1;1.998;1.365
118000;3990;163;2;22;2002;4;1;1.998;1.365
132000;3990;136;0;23;1999;2;1;1.998;1.27
118000;3990;163;2;22;2002;4;1;1.998;1.365
118000;3990;163;2;22;2002;4;1;1.998;1.365
118000;3990;163;2;22;2002;4;1;1.998;1.365
118000;3990;163;2;22;2002;4;1;1.998;1.365
165000;3990;197;0;23;2000;0;1;2.295;0
118000;3990;163;2;22;2002;4;1;1.998;1.365
188300;3990;163;3;23;2002;0;1;1.998;0
118000;3990;163;2;22;2002;4;1;1.998;1.365
188300;3990;163;3;23;2002;0;1;1.998;0
118000;3990;163;2;22;2002;4;1;1.998;1.365
118000;3990;163;2;22;2002;4;1;1.998;1.365
188300;3990;163;3;23;2002;0;1;1.998;0
211000;3990;193;1;0;1998;4;1;2.295;0
188300;3990;163;3;23;2002;0;1;1.998;0
211000;3990;193;1;0;1998;4;1;2.295;0
188300;3990;163;3;23;2002;0;1;1.998;0
211000;3990;193;1;0;1998;4;1;2.295;0
204000;3990;197;0;0;2000;3;2;2.295;0
195000;3990;163;0;23;2002;3;2;1.998;0
195000;3990;163;0;23;2002;3;2;1.998;0
219000;3990;136;4;0;1998;4;2;1.998;0
195000;3990;163;0;23;2002;3;2;1.998;0
219000;3990;136;4;0;1998;4;2;1.998;0
195000;3990;163;0;23;2002;3;2;1.998;0
219000;3990;136;4;0;1998;4;2;1.998;0
195000;3990;163;0;23;2002;3;2;1.998;0
130000;3990;136;0;0;1999;1;2;1.998;0
204000;3990;197;0;0;2000;3;2;2.295;0
195000;3990;163;0;23;2002;3;2;1.998;0
130000;3990;136;0;0;1999;1;2;1.998;0
204000;3990;197;0;0;2000;3;2;2.295;0
195000;3990;163;0;23;2002;3;2;1.998;0
130000;3990;136;0;0;1999;1;2;1.998;0
204000;3990;197;0;0;2000;3;2;2.295;0
195000;3990;163;0;23;2002;3;2;1.998;0
130000;3990;136;0;0;1999;1;2;1.998;0
204000;3990;197;0;0;2000;3;2;2.295;0
195000;3990;163;0;23;2002;3;2;1.998;0
195504;3990;163;0;0;2001;4;2;1.998;1.365
204000;3990;197;0;0;2000;3;2;2.295;0
195000;3990;163;0;23;2002;3;2;1.998;0
195504;3990;163;0;0;2001;4;2;1.998;1.365
204000;3990;197;0;0;2000;3;2;2.295;0
195000;3990;163;0;23;2002;3;2;1.998;0
195504;3990;163;0;0;2001;4;2;1.998;1.365
204000;3990;197;0;0;2000;3;2;2.295;0
195000;3990;163;0;23;2002;3;2;1.998;0
204000;3990;197;0;0;2000;3;2;2.295;0
195000;3990;163;0;23;2002;3;2;1.998;0
204000;3990;197;0;0;2000;3;2;2.295;0
195000;3990;163;0;23;2002;3;2;1.998;0
204000;3990;197;0;0;2000;3;2;2.295;0
195000;3990;163;0;23;2002;3;2;1.998;0
195504;3990;163;0;0;2001;4;2;1.998;1.365
201000;3990;193;2;23;1998;0;2;2.295;1.325
204000;3990;197;0;0;2000;3;2;2.295;0
184332;3990;163;0;0;2003;0;2;1.998;0
233712;3990;136;2;22;2000;3;2;1.998;0
213200;3980;163;3;22;2000;2;1;1.998;0
213200;3980;163;3;22;2000;2;1;1.998;0
213200;3980;163;3;22;2000;2;1;1.998;0
213200;3980;163;3;22;2000;2;1;1.998;0
213200;3980;163;3;22;2000;2;1;1.998;0
231000;3980;193;6;22;1999;0;2;2.295;1.325
231000;3980;193;6;22;1999;0;2;2.295;1.325
231000;3980;193;6;22;1999;0;2;2.295;1.325
231000;3980;193;6;22;1999;0;2;2.295;1.325
231000;3980;193;6;22;1999;0;2;2.295;1.325
142000;3980;136;2;0;1999;4;2;1.998;0
231000;3980;193;6;22;1999;0;2;2.295;1.325
142000;3980;136;2;0;1999;4;2;1.998;0
231000;3980;193;6;22;1999;0;2;2.295;1.325
231000;3980;193;6;22;1999;0;2;2.295;1.325
231000;3980;193;6;22;1999;0;2;2.295;1.325
231000;3980;193;6;22;1999;0;2;2.295;1.325
231000;3980;193;6;22;1999;0;2;2.295;1.325
231000;3980;193;6;22;1999;0;2;2.295;1.325
231000;3980;193;6;22;1999;0;2;2.295;1.325
231000;3980;193;6;22;1999;0;2;2.295;1.325
231000;3980;193;6;22;1999;0;2;2.295;1.325
212000;3950;193;4;22;1998;0;1;2.295;1.325
139721;3950;163;2;0;2001;0;1;1.998;0
212000;3950;193;4;22;1998;0;1;2.295;1.325
139721;3950;163;2;0;2001;0;1;1.998;0
212000;3950;193;4;22;1998;0;1;2.295;1.325
139721;3950;163;2;0;2001;0;1;1.998;0
139721;3950;163;2;0;2001;0;1;1.998;0
139721;3950;163;2;0;2001;0;1;1.998;0
139721;3950;163;2;0;2001;0;1;1.998;0
139721;3950;163;2;0;2001;0;1;1.998;0
139721;3950;163;2;0;2001;0;1;1.998;0
139721;3950;163;2;0;2001;0;1;1.998;0
139721;3950;163;2;0;2001;0;1;1.998;0
139721;3950;163;2;0;2001;0;1;1.998;0
139721;3950;163;2;0;2001;0;1;1.998;0
139721;3950;163;2;0;2001;0;1;1.998;0
139721;3950;163;2;0;2001;0;1;1.998;0
139721;3950;163;2;0;2001;0;1;1.998;0
139721;3950;163;2;0;2001;0;1;1.998;0
139721;3950;163;2;0;2001;0;1;1.998;0
187986;3950;193;0;23;1998;2;1;2.295;1.35
188150;3950;136;4;22;1998;3;2;1.998;1.27
184200;3950;163;2;23;2003;3;2;1.998;1.365
188150;3950;136;4;22;1998;3;2;1.998;1.27
184200;3950;163;2;23;2003;3;2;1.998;1.365
188150;3950;136;4;22;1998;3;2;1.998;1.27
184200;3950;163;2;23;2003;3;2;1.998;1.365
184200;3950;163;2;23;2003;3;2;1.998;1.365
198000;3950;163;2;0;2001;3;2;1.998;0
198000;3950;163;2;0;2001;3;2;1.998;0
198000;3950;163;2;0;2001;3;2;1.998;0
123800;3950;193;2;0;1999;3;2;2.295;1.325
191000;3950;193;4;23;1998;0;2;2.295;0
185000;3950;163;2;0;2000;4;2;1.998;1.365
191000;3950;193;4;23;1998;0;2;2.295;0
83000;3930;218;0;0;2000;3;1;3.199;0
83000;3930;218;0;0;2000;3;1;3.199;0
181600;3900;193;0;21;1998;0;1;2.295;1.325
196200;3900;163;0;0;2000;4;1;1.998;1.365
180000;3900;136;1;23;1999;0;1;1.998;1.27
180000;3900;136;1;23;1999;0;1;1.998;1.27
180000;3900;136;1;23;1999;0;1;1.998;1.27
180000;3900;136;1;23;1999;0;1;1.998;1.27
117900;3900;136;2;22;1999;0;1;1.998;0
180000;3900;136;1;23;1999;0;1;1.998;1.27
117900;3900;136;2;22;1999;0;1;1.998;0
180000;3900;136;1;23;1999;0;1;1.998;1.27
117900;3900;136;2;22;1999;0;1;1.998;0
180000;3900;136;1;23;1999;0;1;1.998;1.27
180000;3900;136;1;23;1999;0;1;1.998;1.27
150000;3900;163;2;0;2000;0;1;1.998;1.365
150000;3900;163;2;0;2000;0;1;1.998;1.365
180000;3900;136;1;23;1999;0;1;1.998;1.27
180000;3900;136;1;23;1999;0;1;1.998;1.27
196200;3900;163;0;0;2000;4;1;1.998;1.365
181600;3900;193;0;21;1998;0;1;2.295;1.325
201000;3900;193;2;0;1998;0;1;2.295;1.325
201000;3900;193;2;0;1998;0;1;2.295;1.325
71000;3900;193;0;21;1997;3;1;2.295;1.585
243000;3900;163;4;21;2003;0;2;1.998;1.365
243000;3900;163;4;21;2003;0;2;1.998;1.365
243000;3900;163;4;21;2003;0;2;1.998;1.365
191000;3900;136;3;23;2000;4;2;1.998;1.27
220000;3900;193;1;0;1999;3;2;2.295;0
192000;3900;136;3;23;2000;4;2;1.998;1.27
148500;3900;136;2;0;1998;0;2;1.998;1.27
192000;3900;136;3;23;2000;4;2;1.998;1.27
148500;3900;136;2;0;1998;0;2;1.998;1.27
192000;3900;136;3;23;2000;4;2;1.998;1.27
148500;3900;136;2;0;1998;0;2;1.998;1.27
192000;3900;136;3;23;2000;4;2;1.998;1.27
148500;3900;136;2;0;1998;0;2;1.998;1.27
192000;3900;136;3;23;2000;4;2;1.998;1.27
148500;3900;136;2;0;1998;0;2;1.998;1.27
226500;3900;163;2;0;2001;0;2;1.998;0
192000;3900;136;3;23;2000;4;2;1.998;1.27
148500;3900;136;2;0;1998;0;2;1.998;1.27
192000;3900;136;3;23;2000;4;2;1.998;1.27
148500;3900;136;2;0;1998;0;2;1.998;1.27
192000;3900;136;3;23;2000;4;2;1.998;1.27
148500;3900;136;2;0;1998;0;2;1.998;1.27
207300;3900;136;0;23;1997;0;2;1.998;1.27
192000;3900;136;3;23;2000;4;2;1.998;1.27
215000;3900;163;3;23;2001;0;2;1.998;1.365
220000;3900;193;1;0;1999;3;2;2.295;0
150000;3900;136;2;22;1999;0;2;1.998;0
192000;3900;136;3;23;2000;4;2;1.998;1.27
220000;3900;193;1;0;1999;3;2;2.295;0
150000;3900;136;2;22;1999;0;2;1.998;0
192000;3900;136;3;23;2000;4;2;1.998;1.27
220000;3900;193;1;0;1999;3;2;2.295;0
192000;3900;136;3;23;2000;4;2;1.998;1.27
148500;3900;136;2;0;1998;0;2;1.998;1.27
191000;3900;136;3;23;2000;4;2;1.998;1.27
220000;3900;193;1;0;1999;3;2;2.295;0
220000;3900;193;1;0;1999;3;2;2.295;0
192000;3900;136;3;23;2000;4;2;1.998;1.27
220000;3900;193;1;0;1999;3;2;2.295;0
192000;3900;136;3;23;2000;4;2;1.998;1.27
220000;3900;193;1;0;1999;3;2;2.295;0
184480;3899;136;3;23;1999;0;2;1.998;0
184480;3899;136;3;23;1999;0;2;1.998;0
266000;3899;163;1;0;2001;0;2;1.998;1.365
184480;3899;136;3;23;1999;0;2;1.998;0
195504;3890;163;0;0;2001;4;2;1.998;1.365
195504;3890;163;0;0;2001;4;2;1.998;1.365
180000;3850;163;0;0;2000;4;1;1.998;0
180000;3850;163;0;0;2000;4;1;1.998;0
180000;3850;163;0;0;2000;4;1;1.998;0
182000;3850;136;2;0;1998;4;1;0;0
180000;3850;163;2;0;2000;4;1;1.998;0
182000;3850;136;2;0;1998;4;1;0;0
180000;3850;163;2;0;2000;4;1;1.998;0
182000;3850;136;2;0;1998;4;1;0;0
180000;3850;163;2;0;2000;4;1;1.998;0
182000;3850;136;2;0;1998;4;1;0;0
188560;3850;136;2;23;1997;0;1;1.998;1.27
180000;3850;163;2;0;2000;4;1;1.998;0
189900;3850;163;3;23;2002;0;1;1.998;0
180000;3850;163;2;0;2000;4;1;1.998;0
180000;3850;163;2;0;2000;4;1;1.998;0
180000;3850;163;2;0;2000;4;1;1.998;0
180000;3850;163;2;0;2000;4;1;1.998;0
180000;3850;163;0;0;2000;4;1;1.998;0
180000;3850;163;0;0;2000;4;1;1.998;0
180000;3850;163;0;0;2000;4;1;1.998;0
180000;3850;163;2;0;2000;4;1;1.998;0
180000;3850;163;0;0;2000;4;1;1.998;0
180000;3850;163;0;0;2000;4;1;1.998;0
180000;3850;163;0;0;2000;4;1;1.998;0
180000;3850;163;0;0;2000;4;1;1.998;0
144562;3850;193;2;23;2001;4;2;2.295;1.325
144562;3850;193;2;23;2001;4;2;2.295;1.325
144562;3850;193;2;23;2001;4;2;2.295;1.325
144562;3850;193;2;23;2001;4;2;2.295;1.325
144562;3850;193;2;23;2001;4;2;2.295;1.325
144562;3850;193;2;23;2001;4;2;2.295;1.325
144562;3850;193;2;23;2001;4;2;2.295;1.325
144562;3850;193;2;23;2001;4;2;2.295;1.325
144562;3850;193;2;23;2001;4;2;2.295;1.325
144562;3850;193;2;23;2001;4;2;2.295;1.325
144562;3850;193;2;23;2001;4;2;2.295;1.325
144562;3850;193;2;23;2001;4;2;2.295;1.325
200000;3800;193;3;22;1999;2;1;2.295;0
204000;3800;193;0;23;2000;0;1;2.295;1.325
160000;3800;136;3;22;1998;0;1;1.998;1.27
160000;3800;136;3;22;1998;0;1;1.998;1.27
245000;3800;136;2;21;2000;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
176000;3800;193;3;0;1998;4;2;2.295;1.325
130000;3800;193;2;20;1998;0;2;2.295;1.325
245000;3800;136;2;21;2000;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
130000;3800;193;2;20;1998;0;2;2.295;1.325
245000;3800;136;2;21;2000;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
130000;3800;193;2;20;1998;0;2;2.295;1.325
245000;3800;136;2;21;2000;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
130000;3800;193;2;20;1998;0;2;2.295;1.325
180000;3800;136;2;22;1999;4;2;1.998;1.27
180000;3800;136;2;0;1999;4;2;1.998;1.27
180000;3800;136;2;22;1999;4;2;1.998;1.27
180000;3800;136;2;0;1999;4;2;1.998;1.27
180000;3800;136;2;22;1999;4;2;1.998;1.27
180000;3800;136;2;0;1999;4;2;1.998;1.27
180000;3800;136;2;22;1999;4;2;1.998;1.27
180000;3800;136;2;0;1999;4;2;1.998;1.27
180000;3800;136;2;22;1999;4;2;1.998;1.27
180000;3800;136;2;0;1999;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
130000;3800;193;2;20;1998;0;2;2.295;1.325
180000;3800;136;2;22;1999;4;2;1.998;1.27
180000;3800;136;2;0;1999;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
130000;3800;193;2;20;1998;0;2;2.295;1.325
180000;3800;136;2;22;1999;4;2;1.998;1.27
180000;3800;136;2;0;1999;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
130000;3800;193;2;20;1998;0;2;2.295;1.325
180000;3800;136;2;22;1999;4;2;1.998;1.27
180000;3800;136;2;0;1999;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
130000;3800;193;2;20;1998;0;2;2.295;1.325
245000;3800;136;2;21;2000;4;2;1.998;1.27
180000;3800;136;2;22;1999;4;2;1.998;1.27
180000;3800;136;2;0;1999;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
130000;3800;193;2;20;1998;0;2;2.295;1.325
245000;3800;136;2;21;2000;4;2;1.998;1.27
180000;3800;136;2;22;1999;4;2;1.998;1.27
180000;3800;136;2;0;1999;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
130000;3800;193;2;20;1998;0;2;2.295;1.325
245000;3800;136;2;21;2000;4;2;1.998;1.27
180000;3800;136;2;22;1999;4;2;1.998;1.27
180000;3800;136;2;0;1999;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
130000;3800;193;2;20;1998;0;2;2.295;1.325
180000;3800;136;2;22;1999;4;2;1.998;1.27
180000;3800;136;2;0;1999;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
130000;3800;193;2;20;1998;0;2;2.295;1.325
245000;3800;136;2;21;2000;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
130000;3800;193;2;20;1998;0;2;2.295;1.325
95850;3800;193;0;22;1997;0;2;0;0
245000;3800;136;2;21;2000;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
130000;3800;193;2;20;1998;0;2;2.295;1.325
245000;3800;136;2;21;2000;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
130000;3800;193;2;20;1998;0;2;2.295;1.325
245000;3800;136;2;21;2000;4;2;1.998;1.27
180000;3800;136;2;22;1999;4;2;1.998;1.27
180000;3800;136;2;21;1998;6;2;1.998;1.27
130000;3800;193;2;20;1998;0;2;2.295;1.325
160000;3799;163;0;22;2002;0;1;1.998;0
160000;3799;163;0;22;2002;0;1;1.998;0
160000;3799;163;0;22;2002;0;1;1.998;0
266000;3799;163;1;0;2001;0;2;1.998;1.365
266000;3799;163;1;0;2001;0;2;1.998;1.365
